cells,ens_id,gene
T_memory,ENSG00000163297,ANTXR2
T_memory,ENSG00000145287,PLAC8
T_memory,ENSG00000163319,MRPS18C
T_memory,ENSG00000138814,PPP3CA
T_memory,ENSG00000109332,UBE2D3
T_memory,ENSG00000251259,AC004069.1
T_memory,ENSG00000138785,INTS12
T_memory,ENSG00000138801,PAPSS1
T_memory,ENSG00000138795,LEF1
T_memory,ENSG00000005059,MCUB
T_memory,ENSG00000164096,C4orf3
T_memory,ENSG00000164109,MAD2L1
T_memory,ENSG00000145386,CCNA2
T_memory,ENSG00000059691,GATB
T_memory,ENSG00000205208,C4orf46
T_memory,ENSG00000171503,ETFDH
T_memory,ENSG00000073578,SDHA
T_memory,ENSG00000145495,MARCH6
T_memory,ENSG00000168685,IL7R
T_memory,ENSG00000164187,LMBRD2
T_memory,ENSG00000113569,NUP155
T_memory,ENSG00000250585,LINC00604
T_memory,ENSG00000113638,TTC33
T_memory,ENSG00000251131,AC025171.3
T_memory,ENSG00000112992,NNT
T_memory,ENSG00000112996,MRPS30
T_memory,ENSG00000247796,AC008966.1
T_memory,ENSG00000164258,NDUFS4
T_memory,ENSG00000185305,ARL15
T_memory,ENSG00000178996,SNX18
T_memory,ENSG00000164512,ANKRD55
T_memory,ENSG00000035499,DEPDC1B
T_memory,ENSG00000049167,ERCC8
T_memory,ENSG00000183323,CCDC125
T_memory,ENSG00000273841,TAF9
T_memory,ENSG00000164338,UTP15
T_memory,ENSG00000164347,GFM2
T_memory,ENSG00000171643,S100Z
T_memory,ENSG00000176055,MBLAC2
T_memory,ENSG00000145725,PPIP5K2
T_memory,ENSG00000164211,STARD4
T_memory,ENSG00000129625,REEP5
T_memory,ENSG00000047188,YTHDC2
T_memory,ENSG00000271918,AC034236.2
T_memory,ENSG00000205302,SNX2
T_memory,ENSG00000064651,SLC12A2
T_memory,ENSG00000113525,IL5
T_memory,ENSG00000164402,SEPT8
T_memory,ENSG00000249751,ECSCR
T_memory,ENSG00000176087,SLC35A4
T_memory,ENSG00000120314,WDR55
T_memory,ENSG00000037749,MFAP3
T_memory,ENSG00000145850,TIMD4
T_memory,ENSG00000113312,TTC1
T_memory,ENSG00000120137,PANK3
T_memory,ENSG00000164463,CREBRF
T_memory,ENSG00000170085,SIMC1
T_memory,ENSG00000169220,RGS14
T_memory,ENSG00000196923,PDLIM7
T_memory,ENSG00000161013,MGAT4B
T_memory,ENSG00000113269,RNF130
T_memory,ENSG00000188428,BLOC1S5
T_memory,ENSG00000010017,RANBP9
T_memory,ENSG00000050393,MCUR1
T_memory,ENSG00000112149,CD83
T_memory,ENSG00000137364,TPMT
T_memory,ENSG00000124532,MRS2
T_memory,ENSG00000180596,HIST1H2BC
T_memory,ENSG00000273802,HIST1H2BG
T_memory,ENSG00000272009,AL121944.1
T_memory,ENSG00000197279,ZNF165
T_memory,ENSG00000204536,CCHCR1
T_memory,ENSG00000227507,LTB
T_memory,ENSG00000204469,PRRC2A
T_memory,ENSG00000204439,C6orf47
T_memory,ENSG00000197283,SYNGAP1
T_memory,ENSG00000137309,HMGA1
T_memory,ENSG00000064999,ANKS1A
T_memory,ENSG00000112578,BYSL
T_memory,ENSG00000112576,CCND3
T_memory,ENSG00000137413,TAF8
T_memory,ENSG00000146223,RPL7L1
T_memory,ENSG00000137171,KLC4
T_memory,ENSG00000170915,PAQR8
T_memory,ENSG00000001084,GCLC
T_memory,ENSG00000137269,LRRC1
T_memory,ENSG00000168116,KIAA1586
T_memory,ENSG00000146143,PRIM2
T_memory,ENSG00000196586,MYO6
T_memory,ENSG00000146247,PHIP
T_memory,ENSG00000135317,SNX14
T_memory,ENSG00000230533,AL356234.2
T_memory,ENSG00000118496,FBXO30
T_memory,ENSG00000213079,SCAF8
T_memory,ENSG00000215712,TMEM242
T_memory,ENSG00000188191,PRKAR1B
T_memory,ENSG00000164818,DNAAF5
T_memory,ENSG00000105963,ADAP1
T_memory,ENSG00000122550,KLHL7
T_memory,ENSG00000122566,HNRNPA2B1
T_memory,ENSG00000122547,EEPD1
T_memory,ENSG00000281103,TRG-AS1
T_memory,ENSG00000158604,TMED4
T_memory,ENSG00000136273,HUS1
T_memory,ENSG00000169919,GUSB
T_memory,ENSG00000130305,NSUN5
T_memory,ENSG00000158517,NCF1
T_memory,ENSG00000196275,GTF2IRD2
T_memory,ENSG00000135211,TMEM60
T_memory,ENSG00000075303,SLC25A40
T_memory,ENSG00000160917,CPSF4
T_memory,ENSG00000166997,CNPY4
T_memory,ENSG00000214309,MBLAC1
T_memory,ENSG00000106327,TFR2
T_memory,ENSG00000146830,GIGYF1
T_memory,ENSG00000237513,AC007384.1
T_memory,ENSG00000128590,DNAJB9
T_memory,ENSG00000197157,SND1
T_memory,ENSG00000106348,IMPDH1
T_memory,ENSG00000273270,AC090114.2
T_memory,ENSG00000106459,NRF1
T_memory,ENSG00000128607,KLHDC10
T_memory,ENSG00000106477,CEP41
T_memory,ENSG00000146856,AGBL3
T_memory,ENSG00000133606,MKRN1
T_memory,ENSG00000157764,BRAF
T_memory,ENSG00000006530,AGK
T_memory,ENSG00000273314,AC005229.4
T_memory,ENSG00000055130,CUL1
T_memory,ENSG00000170260,ZNF212
T_memory,ENSG00000033100,CHPF2
T_memory,ENSG00000261455,LINC01003
T_memory,ENSG00000182648,LINC01006
T_memory,ENSG00000105982,RNF32
T_memory,ENSG00000117868,ESYT2
T_memory,ENSG00000104714,ERICH1
T_memory,ENSG00000036448,MYOM2
T_memory,ENSG00000246089,AC016065.1
T_memory,ENSG00000104643,MTMR9
T_memory,ENSG00000147457,CHMP7
T_memory,ENSG00000104679,R3HCC1
T_memory,ENSG00000184661,CDCA2
T_memory,ENSG00000120899,PTK2B
T_memory,ENSG00000120885,CLU
T_memory,ENSG00000168081,PNOC
T_memory,ENSG00000104687,GSR
T_memory,ENSG00000187840,EIF4EBP1
T_memory,ENSG00000147535,PLPP5
T_memory,ENSG00000147526,TACC1
T_memory,ENSG00000169499,PLEKHA2
T_memory,ENSG00000104368,PLAT
T_memory,ENSG00000167912,AC090152.1
T_memory,ENSG00000121039,RDH10
T_memory,ENSG00000147586,MRPS28
T_memory,ENSG00000076554,TPD52
T_memory,ENSG00000164823,OSGIN2
T_memory,ENSG00000253738,OTUD6B-AS1
T_memory,ENSG00000188343,FAM92A
T_memory,ENSG00000156170,NDUFAF6
T_memory,ENSG00000156469,MTERF3
T_memory,ENSG00000253320,AZIN1-AS1
T_memory,ENSG00000136986,DERL1
T_memory,ENSG00000173334,TRIB1
T_memory,ENSG00000008513,ST3GAL1
T_memory,ENSG00000169398,PTK2
T_memory,ENSG00000184489,PTP4A3
T_memory,ENSG00000254859,AC067930.4
T_memory,ENSG00000178685,PARP10
T_memory,ENSG00000178719,GRINA
T_memory,ENSG00000261236,BOP1
T_memory,ENSG00000185000,DGAT1
T_memory,ENSG00000160948,VPS28
T_memory,ENSG00000160949,TONSL
T_memory,ENSG00000196378,ZNF34
T_memory,ENSG00000147789,ZNF7
T_memory,ENSG00000182307,C8orf33
T_memory,ENSG00000178445,GLDC
T_memory,ENSG00000120159,CAAP1
T_memory,ENSG00000096872,IFT74
T_memory,ENSG00000164967,RPP25L
T_memory,ENSG00000165280,VCP
T_memory,ENSG00000137078,SIT1
T_memory,ENSG00000137135,ARHGEF39
T_memory,ENSG00000281649,EBLN3P
T_memory,ENSG00000196873,CBWD3
T_memory,ENSG00000135002,RFK
T_memory,ENSG00000135070,ISCA1
T_memory,ENSG00000188312,CENPP
T_memory,ENSG00000182150,ERCC6L2
T_memory,ENSG00000158122,AAED1
T_memory,ENSG00000136929,HEMGN
T_memory,ENSG00000095383,TBC1D2
T_memory,ENSG00000165138,ANKS6
T_memory,ENSG00000119508,NR4A3
T_memory,ENSG00000136874,STX17
T_memory,ENSG00000136824,SMC2
T_memory,ENSG00000095209,TMEM38B
T_memory,ENSG00000106771,TMEM245
T_memory,ENSG00000148153,INIP
T_memory,ENSG00000119411,BSPRY
T_memory,ENSG00000186130,ZBTB6
T_memory,ENSG00000119414,PPP6C
T_memory,ENSG00000106992,AK1
T_memory,ENSG00000136908,DPM2
T_memory,ENSG00000223478,AL441992.1
T_memory,ENSG00000160445,ZER1
T_memory,ENSG00000136827,TOR1A
T_memory,ENSG00000126878,AIF1L
T_memory,ENSG00000165688,PMPCA
T_memory,ENSG00000148396,SEC16A
T_memory,ENSG00000244187,TMEM141
T_memory,ENSG00000268996,MAN1B1-DT
T_memory,ENSG00000142102,PGGHG
T_memory,ENSG00000177225,GATD1
T_memory,ENSG00000184524,CEND1
T_memory,ENSG00000177595,PIDD1
T_memory,ENSG00000214063,TSPAN4
T_memory,ENSG00000246273,SBF2-AS1
T_memory,ENSG00000110328,GALNT18
T_memory,ENSG00000166788,SAAL1
T_memory,ENSG00000166796,LDHC
T_memory,ENSG00000170946,DNAJC24
T_memory,ENSG00000110435,PDHX
T_memory,ENSG00000180423,HARBI1
T_memory,ENSG00000134574,DDB2
T_memory,ENSG00000134575,ACP2
T_memory,ENSG00000211450,SELENOH
T_memory,ENSG00000186660,ZFP91
T_memory,ENSG00000187049,TMEM216
T_memory,ENSG00000162174,ASRGL1
T_memory,ENSG00000149489,ROM1
T_memory,ENSG00000168005,SPINDOC
T_memory,ENSG00000149782,PLCB3
T_memory,ENSG00000168071,CCDC88B
T_memory,ENSG00000168061,SAC3D1
T_memory,ENSG00000149798,CDC42EP2
T_memory,ENSG00000176973,FAM89B
T_memory,ENSG00000213445,SIPA1
T_memory,ENSG00000175115,PACS1
T_memory,ENSG00000255468,AP001107.9
T_memory,ENSG00000254986,DPP3
T_memory,ENSG00000173621,LRFN4
T_memory,ENSG00000173156,RHOD
T_memory,ENSG00000172508,CARNS1
T_memory,ENSG00000167799,NUDT8
T_memory,ENSG00000110057,UNC93B1
T_memory,ENSG00000110721,CHKA
T_memory,ENSG00000172890,"NADSYN1"
T_memory,ENSG00000175575,PAAF1
T_memory,ENSG00000166439,RNF169
T_memory,ENSG00000062282,DGAT2
T_memory,ENSG00000149262,INTS4
T_memory,ENSG00000246067,RAB30-AS1
T_memory,ENSG00000123892,RAB38
T_memory,ENSG00000020922,MRE11
T_memory,ENSG00000149231,CCDC82
T_memory,ENSG00000150764,DIXDC1
T_memory,ENSG00000149292,TTC12
T_memory,ENSG00000160654,CD3G
T_memory,ENSG00000095139,ARCN1
T_memory,ENSG00000278376,AP004609.3
T_memory,ENSG00000154127,UBASH3B
T_memory,ENSG00000149547,EI24
T_memory,ENSG00000255062,AP001318.2
T_memory,ENSG00000149328,GLB1L2
T_memory,ENSG00000134460,IL2RA
T_memory,ENSG00000134463,ECHDC3
T_memory,ENSG00000183049,CAMK1D
T_memory,ENSG00000165630,PRPF18
T_memory,ENSG00000152457,DCLRE1C
T_memory,ENSG00000148444,COMMD3
T_memory,ENSG00000150867,PIP4K2A
T_memory,ENSG00000108094,CUL2
T_memory,ENSG00000198105,ZNF248
T_memory,ENSG00000196793,ZNF239
T_memory,ENSG00000169740,ZNF32
T_memory,ENSG00000227345,PARG
T_memory,ENSG00000204149,AGAP6
T_memory,ENSG00000122952,ZWINT
T_memory,ENSG00000096717,SIRT1
T_memory,ENSG00000107625,DDX50
T_memory,ENSG00000198954,KIF1BP
T_memory,ENSG00000197746,PSAP
T_memory,ENSG00000107742,SPOCK2
T_memory,ENSG00000196968,FUT11
T_memory,ENSG00000108179,PPIF
T_memory,ENSG00000138134,STAMBPL1
T_memory,ENSG00000138180,CEP55
T_memory,ENSG00000155252,PI4K2A
T_memory,ENSG00000107521,HPS1
T_memory,ENSG00000120053,GOT1
T_memory,ENSG00000138111,MFSD13A
T_memory,ENSG00000166272,WBP1L
T_memory,ENSG00000065621,GSTO2
T_memory,ENSG00000203497,PDCD4-AS1
T_memory,ENSG00000099204,ABLIM1
T_memory,ENSG00000120008,WDR11
T_memory,ENSG00000107902,LHPP
T_memory,ENSG00000203780,FANK1
T_memory,ENSG00000148773,MKI67
T_memory,ENSG00000060237,WNK1
T_memory,ENSG00000010278,CD9
T_memory,ENSG00000010295,IFFO1
T_memory,ENSG00000010626,LRRC23
T_memory,ENSG00000065970,FOXJ2
T_memory,ENSG00000182993,C12orf60
T_memory,ENSG00000087502,ERGIC2
T_memory,ENSG00000245614,DDX11-AS1
T_memory,ENSG00000139133,ALG10
T_memory,ENSG00000184613,NELL2
T_memory,ENSG00000134291,TMEM106C
T_memory,ENSG00000134285,FKBP11
T_memory,ENSG00000110911,SLC11A2
T_memory,ENSG00000139629,GALNT6
T_memory,ENSG00000135503,ACVR1B
T_memory,ENSG00000123395,ATG101
T_memory,ENSG00000135476,ESPL1
T_memory,ENSG00000161638,ITGA5
T_memory,ENSG00000139579,"NABP2"
T_memory,ENSG00000111602,TIMELESS
T_memory,ENSG00000166888,STAT6
T_memory,ENSG00000198673,FAM19A2
T_memory,ENSG00000174206,C12orf66
T_memory,ENSG00000127334,DYRK2
T_memory,ENSG00000257815,AC025159.1
T_memory,ENSG00000271614,ATP2B1-AS1
T_memory,ENSG00000173598,NUDT4
T_memory,ENSG00000111142,METAP2
T_memory,ENSG00000139344,AMDHD1
T_memory,ENSG00000166130,IKBIP
T_memory,ENSG00000111670,GNPTAB
T_memory,ENSG00000013503,POLR3B
T_memory,ENSG00000189046,ALKBH2
T_memory,ENSG00000111231,GPN3
T_memory,ENSG00000122965,RBM19
T_memory,ENSG00000123066,MED13L
T_memory,ENSG00000135119,RNFT2
T_memory,ENSG00000089157,RPLP0
T_memory,ENSG00000089094,KDM2B
T_memory,ENSG00000139719,VPS33A
T_memory,ENSG00000256092,AC137767.1
T_memory,ENSG00000184992,BRI3BP
T_memory,ENSG00000256576,LINC02361
T_memory,ENSG00000165475,CRYL1
T_memory,ENSG00000165487,MICU2
T_memory,ENSG00000122034,GTF3A
T_memory,ENSG00000120694,HSPH1
T_memory,ENSG00000136167,LCP1
T_memory,ENSG00000136100,VPS36
T_memory,ENSG00000139734,DIAPH3
T_memory,ENSG00000139793,MBNL2
T_memory,ENSG00000125247,TMTC4
T_memory,ENSG00000198824,CHAMP1
T_memory,ENSG00000129566,TEP1
T_memory,ENSG00000100461,RBM23
T_memory,ENSG00000139899,CBLN3
T_memory,ENSG00000100450,GZMH
T_memory,ENSG00000203546,AL139353.1
T_memory,ENSG00000151327,FAM177A1
T_memory,ENSG00000151332,MBIP
T_memory,ENSG00000151748,SAV1
T_memory,ENSG00000131979,GCH1
T_memory,ENSG00000178974,FBXO34
T_memory,ENSG00000258791,LINC00520
T_memory,ENSG00000053770,AP5M1
T_memory,ENSG00000258289,CHURC1
T_memory,ENSG00000213463,SYNJ2BP
T_memory,ENSG00000100731,PCNX1
T_memory,ENSG00000140043,PTGR2
T_memory,ENSG00000119688,ABCD4
T_memory,ENSG00000119616,FCF1
T_memory,ENSG00000119684,MLH3
T_memory,ENSG00000258733,LINC02328
T_memory,ENSG00000166166,TRMT61A
T_memory,ENSG00000126214,KLC1
T_memory,ENSG00000140157,NIPA2
T_memory,ENSG00000206190,ATP10A
T_memory,ENSG00000198826,ARHGAP11A
T_memory,ENSG00000169857,AVEN
T_memory,ENSG00000175779,C15orf53
T_memory,ENSG00000128829,EIF2AK4
T_memory,ENSG00000128928,IVD
T_memory,ENSG00000128891,CCDC32
T_memory,ENSG00000051180,RAD51
T_memory,ENSG00000166140,ZFYVE19
T_memory,ENSG00000104147,OIP5
T_memory,ENSG00000137806,NDUFAF1
T_memory,ENSG00000137814,HAUS2
T_memory,ENSG00000104131,EIF3J
T_memory,ENSG00000128989,ARPP19
T_memory,ENSG00000225973,PIGBOS1
T_memory,ENSG00000260916,CCPG1
T_memory,ENSG00000256061,DNAAF4
T_memory,ENSG00000181827,RFX7
T_memory,ENSG00000140416,TPM1
T_memory,ENSG00000138613,APH1B
T_memory,ENSG00000166803,PCLAF
T_memory,ENSG00000103671,TRIP4
T_memory,ENSG00000166839,ANKDD1A
T_memory,ENSG00000103707,MTFMT
T_memory,ENSG00000090470,PDCD7
T_memory,ENSG00000074696,HACD3
T_memory,ENSG00000174444,RPL4
T_memory,ENSG00000138604,GLCE
T_memory,ENSG00000156642,NPTN
T_memory,ENSG00000140465,CYP1A1
T_memory,ENSG00000140497,SCAMP2
T_memory,ENSG00000138621,PPCDC
T_memory,ENSG00000140382,HMG20A
T_memory,ENSG00000169684,CHRNA5
T_memory,ENSG00000103876,FAH
T_memory,ENSG00000197696,NMB
T_memory,ENSG00000170776,AKAP13
T_memory,ENSG00000181026,AEN
T_memory,ENSG00000140545,MFGE8
T_memory,ENSG00000166821,PEX11A
T_memory,ENSG00000166823,MESP1
T_memory,ENSG00000259363,AC090825.1
T_memory,ENSG00000161980,POLR3K
T_memory,ENSG00000167930,FAM234A
T_memory,ENSG00000103253,HAGHL
T_memory,ENSG00000127586,CHTF18
T_memory,ENSG00000127561,SYNGR3
T_memory,ENSG00000260778,AC009065.4
T_memory,ENSG00000162063,CCNF
T_memory,ENSG00000167977,KCTD5
T_memory,ENSG00000006194,ZNF263
T_memory,ENSG00000175595,ERCC4
T_memory,ENSG00000011638,TMEM159
T_memory,ENSG00000197006,METTL9
T_memory,ENSG00000140740,UQCRC2
T_memory,ENSG00000185716,MOSMO
T_memory,ENSG00000196502,SULT1A1
T_memory,ENSG00000090238,YPEL3
T_memory,ENSG00000250616,AC012645.1
T_memory,ENSG00000102882,MAPK3
T_memory,ENSG00000261416,AC012645.3
T_memory,ENSG00000197162,ZNF785
T_memory,ENSG00000196118,CCDC189
T_memory,ENSG00000140682,TGFB1I1
T_memory,ENSG00000197302,ZNF720
T_memory,ENSG00000205423,CNEP1R1
T_memory,ENSG00000167207,NOD2
T_memory,ENSG00000103494,RPGRIP1L
T_memory,ENSG00000159461,AMFR
T_memory,ENSG00000260621,AC092140.1
T_memory,ENSG00000125148,MT2A
T_memory,ENSG00000125170,DOK4
T_memory,ENSG00000159618,ADGRG5
T_memory,ENSG00000070770,CSNK2A2
T_memory,ENSG00000159593,"NAE1"
T_memory,ENSG00000102974,CTCF
T_memory,ENSG00000182810,DDX28
T_memory,ENSG00000168411,RFWD3
T_memory,ENSG00000205078,SYCE1L
T_memory,ENSG00000260456,C16orf95
T_memory,ENSG00000158717,RNF166
T_memory,ENSG00000174177,CTU2
T_memory,ENSG00000131165,CHMP1A
T_memory,ENSG00000158792,SPATA2L
T_memory,ENSG00000167695,FAM57A
T_memory,ENSG00000132383,RPA1
T_memory,ENSG00000083454,P2RX5
T_memory,ENSG00000177602,HASPIN
T_memory,ENSG00000167840,ZNF232
T_memory,ENSG00000129195,PIMREG
T_memory,ENSG00000129235,TXNDC17
T_memory,ENSG00000141510,TP53
T_memory,ENSG00000178921,PFAS
T_memory,ENSG00000266378,AC005224.3
T_memory,ENSG00000175106,TVP23C
T_memory,ENSG00000141026,MED9
T_memory,ENSG00000171953,ATPAF2
T_memory,ENSG00000176974,SHMT1
T_memory,ENSG00000128487,SPECC1
T_memory,ENSG00000178307,TMEM11
T_memory,ENSG00000232859,LYRM9
T_memory,ENSG00000076351,SLC46A1
T_memory,ENSG00000132589,FLOT2
T_memory,ENSG00000172171,TEFM
T_memory,ENSG00000278540,ACACA
T_memory,ENSG00000068079,IFI35
T_memory,ENSG00000012048,BRCA1
T_memory,ENSG00000188554,NBR1
T_memory,ENSG00000161654,LSM12
T_memory,ENSG00000186185,KIF18B
T_memory,ENSG00000108433,GOSR2
T_memory,ENSG00000108439,PNPO
T_memory,ENSG00000167107,ACSF2
T_memory,ENSG00000108924,HLF
T_memory,ENSG00000153933,DGKE
T_memory,ENSG00000121058,COIL
T_memory,ENSG00000213246,SUPT4H1
T_memory,ENSG00000167447,SMG8
T_memory,ENSG00000136492,BRIP1
T_memory,ENSG00000136490,LIMD2
T_memory,ENSG00000278730,AC005332.7
T_memory,ENSG00000141337,ARSG
T_memory,ENSG00000070540,WIPI1
T_memory,ENSG00000108984,MAP2K6
T_memory,ENSG00000161513,FDXR
T_memory,ENSG00000108469,RECQL5
T_memory,ENSG00000132471,WBP2
T_memory,ENSG00000089685,BIRC5
T_memory,ENSG00000087157,PGS1
T_memory,ENSG00000157637,SLC38A10
T_memory,ENSG00000182446,NPLOC4
T_memory,ENSG00000185359,HGS
T_memory,ENSG00000169683,LRRC45
T_memory,ENSG00000169733,RFNG
T_memory,ENSG00000169660,HEXDC
T_memory,ENSG00000141562,"NARF"
T_memory,ENSG00000141568,FOXK2
T_memory,ENSG00000141580,WDR45B
T_memory,ENSG00000176890,TYMS
T_memory,ENSG00000101596,SMCHD1
T_memory,ENSG00000176014,TUBB6
T_memory,ENSG00000260302,AP005482.1
T_memory,ENSG00000175354,PTPN2
T_memory,ENSG00000141446,ESCO1
T_memory,ENSG00000141384,TAF4B
T_memory,ENSG00000153391,INO80C
T_memory,ENSG00000101751,POLI
T_memory,ENSG00000267040,AC027097.1
T_memory,ENSG00000166562,SEC11C
T_memory,ENSG00000166401,SERPINB8
T_memory,ENSG00000180011,ZADH2
T_memory,ENSG00000060069,CTDP1
T_memory,ENSG00000125826,RBCK1
T_memory,ENSG00000125775,SDCBP2
T_memory,ENSG00000215305,VPS16
T_memory,ENSG00000132670,PTPRA
T_memory,ENSG00000101220,C20orf27
T_memory,ENSG00000125885,MCM8
T_memory,ENSG00000125863,MKKS
T_memory,ENSG00000101247,NDUFAF5
T_memory,ENSG00000125871,MGME1
T_memory,ENSG00000089050,RBBP9
T_memory,ENSG00000273148,AL035563.1
T_memory,ENSG00000125814,"NAPB"
T_memory,ENSG00000101439,CST3
T_memory,ENSG00000101003,GINS1
T_memory,ENSG00000088298,EDEM2
T_memory,ENSG00000126005,MMP24OS
T_memory,ENSG00000101019,UQCC1
T_memory,ENSG00000131051,RBM39
T_memory,ENSG00000101442,ACTR5
T_memory,ENSG00000101447,FAM83D
T_memory,ENSG00000101452,DHX35
T_memory,ENSG00000198900,TOP1
T_memory,ENSG00000124155,PIGT
T_memory,ENSG00000101017,CD40
T_memory,ENSG00000124214,STAU1
T_memory,ENSG00000158470,B4GALT5
T_memory,ENSG00000124164,VAPB
T_memory,ENSG00000130699,TAF4
T_memory,ENSG00000130590,SAMD10
T_memory,ENSG00000171703,TCEA2
T_memory,ENSG00000171695,LKAAEAR1
T_memory,ENSG00000267751,AC009005.1
T_memory,ENSG00000116017,ARID3A
T_memory,ENSG00000064687,ABCA7
T_memory,ENSG00000125912,NCLN
T_memory,ENSG00000187650,VMAC
T_memory,ENSG00000105519,CAPS
T_memory,ENSG00000099785,MARCH2
T_memory,ENSG00000130818,ZNF426
T_memory,ENSG00000196605,ZNF846
T_memory,ENSG00000130810,PPAN
T_memory,ENSG00000130164,LDLR
T_memory,ENSG00000179218,CALR
T_memory,ENSG00000131351,HAUS8
T_memory,ENSG00000105643,ARRDC2
T_memory,ENSG00000089639,GMIP
T_memory,ENSG00000256771,ZNF253
T_memory,ENSG00000160321,ZNF208
T_memory,ENSG00000268362,AC092279.1
T_memory,ENSG00000261824,LINC00662
T_memory,ENSG00000267575,AC006504.5
T_memory,ENSG00000105173,CCNE1
T_memory,ENSG00000126246,IGFLR1
T_memory,ENSG00000167595,PROSER3
T_memory,ENSG00000267260,AC020928.2
T_memory,ENSG00000182472,CAPN12
T_memory,ENSG00000104824,HNRNPL
T_memory,ENSG00000090924,PLEKHG2
T_memory,ENSG00000006659,LGALS14
T_memory,ENSG00000188493,C19orf54
T_memory,ENSG00000077348,EXOSC5
T_memory,ENSG00000105341,DMAC2
T_memory,ENSG00000105372,RPS19
T_memory,ENSG00000167637,ZNF283
T_memory,ENSG00000104866,PPP1R37
T_memory,ENSG00000011485,PPP5C
T_memory,ENSG00000160014,CALM3
T_memory,ENSG00000042753,AP2S1
T_memory,ENSG00000105321,CCDC9
T_memory,ENSG00000104872,PIH1D1
T_memory,ENSG00000161618,ALDH16A1
T_memory,ENSG00000104960,PTOV1
T_memory,ENSG00000104946,TBC1D17
T_memory,ENSG00000275055,AC011468.5
T_memory,ENSG00000179820,MYADM
T_memory,ENSG00000105618,PRPF31
T_memory,ENSG00000105617,LENG1
T_memory,ENSG00000170892,TSEN34
T_memory,ENSG00000167613,LAIR1
T_memory,ENSG00000105063,PPP6R1
T_memory,ENSG00000261221,ZNF865
T_memory,ENSG00000179922,ZNF784
T_memory,ENSG00000166770,ZNF667-AS1
T_memory,ENSG00000152439,ZNF773
T_memory,ENSG00000213762,ZNF134
T_memory,ENSG00000083828,ZNF586
T_memory,ENSG00000166704,ZNF606
T_memory,ENSG00000198131,ZNF544
T_memory,ENSG00000131100,ATP6V1E1
T_memory,ENSG00000185608,MRPL40
T_memory,ENSG00000184470,TXNRD2
T_memory,ENSG00000128191,DGCR8
T_memory,ENSG00000099899,TRMT2A
T_memory,ENSG00000161179,YDJC
T_memory,ENSG00000100023,PPIL2
T_memory,ENSG00000099956,SMARCB1
T_memory,ENSG00000244752,CRYBB2
T_memory,ENSG00000100003,SEC14L2
T_memory,ENSG00000128245,YWHAH
T_memory,ENSG00000128335,APOL2
T_memory,ENSG00000100348,TXN2
T_memory,ENSG00000100365,NCF4
T_memory,ENSG00000100368,CSF2RB
T_memory,ENSG00000128309,MPST
T_memory,ENSG00000187045,TMPRSS6
T_memory,ENSG00000100083,GGA1
T_memory,ENSG00000100216,TOMM22
T_memory,ENSG00000100221,JOSD1
T_memory,ENSG00000100226,GTPBP1
T_memory,ENSG00000128394,APOBEC3F
T_memory,ENSG00000196236,XPNPEP3
T_memory,ENSG00000100410,PHF5A
T_memory,ENSG00000100412,ACO2
T_memory,ENSG00000100417,PMM1
T_memory,ENSG00000183066,WBP2NL
T_memory,ENSG00000177096,PHETA2
T_memory,ENSG00000183569,SERHL2
T_memory,ENSG00000077935,SMC1B
T_memory,ENSG00000128408,RIBC2
T_memory,ENSG00000075234,TTC38
T_memory,ENSG00000075218,GTSE1
T_memory,ENSG00000128165,ADM2
T_memory,ENSG00000272666,U62317.2
T_memory,ENSG00000130487,KLHDC7B
T_memory,ENSG00000205559,CHKB-DT
T_memory,ENSG00000155304,HSPA13
T_memory,ENSG00000242220,TCP10L
T_memory,ENSG00000159200,RCAN1
T_memory,ENSG00000185917,SETD4
T_memory,ENSG00000183527,PSMG1
T_memory,ENSG00000185437,SH3BGR
T_memory,ENSG00000160183,TMPRSS3
T_memory,ENSG00000160299,PCNT
T_memory,ENSG00000160305,DIP2A
T_memory,ENSG00000225880,LINC00115
T_memory,ENSG00000187961,KLHL17
T_memory,ENSG00000189339,SLC35E2B
T_memory,ENSG00000142606,MMEL1
T_memory,ENSG00000130764,LRRC47
T_memory,ENSG00000177000,MTHFR
T_memory,ENSG00000116691,MIIP
T_memory,ENSG00000132881,CPLANE2
T_memory,ENSG00000157191,NECAP2
T_memory,ENSG00000053372,MRTO4
T_memory,ENSG00000090432,MUL1
T_memory,ENSG00000204219,TCEA3
T_memory,ENSG00000020633,RUNX3
T_memory,ENSG00000162430,SELENON
T_memory,ENSG00000175087,PDIK1L
T_memory,ENSG00000130695,CEP85
T_memory,ENSG00000142669,SH3BGRL3
T_memory,ENSG00000162517,PEF1
T_memory,ENSG00000084623,EIF3I
T_memory,ENSG00000116883,AL591845.1
T_memory,ENSG00000233621,LINC01137
T_memory,ENSG00000134697,GNL2
T_memory,ENSG00000187815,ZFP69
T_memory,ENSG00000227533,SLC2A1-AS1
T_memory,ENSG00000117395,EBNA1BP2
T_memory,ENSG00000132768,DPH2
T_memory,ENSG00000187147,RNF220
T_memory,ENSG00000126106,TMEM53
T_memory,ENSG00000142959,BEST4
T_memory,ENSG00000070785,EIF2B3
T_memory,ENSG00000142961,MOB3C
T_memory,ENSG00000159658,EFCAB14
T_memory,ENSG00000154222,CC2D1B
T_memory,ENSG00000271200,AC099791.2
T_memory,ENSG00000079739,PGM1
